"country","date","topic"
"DE","2010-12-01","environment"
"DE","2010-12-01","environment"
"DE","2010-12-01","environment"
"DE","2010-12-01","environment"
"DE","2010-12-01","environment"
"DE","2010-12-01","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-02","environment"
"DE","2010-12-15","environment"
"DE","2010-12-15","environment"
"DE","2010-12-15","environment"
"DE","2010-12-15","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-16","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2010-12-17","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-19","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-20","environment"
"DE","2011-01-21","environment"
"DE","2011-01-26","environment"
"DE","2011-01-26","environment"
"DE","2011-01-26","environment"
"DE","2011-01-26","environment"
"DE","2011-01-26","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-01-27","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-10","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-11","environment"
"DE","2011-02-23","environment"
"DE","2011-02-23","environment"
"DE","2011-02-23","environment"
"DE","2011-02-23","environment"
"DE","2011-02-23","environment"
"DE","2011-02-23","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-02-24","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-16","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-17","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-18","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-23","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-03-24","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-06","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-07","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-08","environment"
"DE","2011-04-13","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-14","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-04-15","environment"
"DE","2011-05-11","environment"
"DE","2011-05-11","environment"
"DE","2011-05-11","environment"
"DE","2011-05-11","environment"
"DE","2011-05-11","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-12","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-25","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-26","environment"
"DE","2011-05-27","environment"
"DE","2011-05-27","environment"
"DE","2011-06-08","environment"
"DE","2011-06-08","environment"
"DE","2011-06-08","environment"
"DE","2011-06-08","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-09","environment"
"DE","2011-06-10","environment"
"DE","2011-06-10","environment"
"DE","2011-06-10","environment"
"DE","2011-06-10","environment"
"DE","2011-06-29","environment"
"DE","2011-06-29","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-06-30","environment"
"DE","2011-07-06","environment"
"DE","2011-07-06","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-07","environment"
"DE","2011-07-08","environment"
"DE","2011-07-08","environment"
"DE","2011-07-08","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-06","environment"
"DE","2011-09-07","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-08","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-09","environment"
"DE","2011-09-21","environment"
"DE","2011-09-21","environment"
"DE","2011-09-21","environment"
"DE","2011-09-21","environment"
"DE","2011-09-21","environment"
"DE","2011-09-21","environment"
"DE","2011-09-22","environment"
"DE","2011-09-22","environment"
"DE","2011-09-22","environment"
"DE","2011-09-28","environment"
"DE","2011-09-28","environment"
"DE","2011-09-30","environment"
"DE","2011-10-19","environment"
"DE","2011-10-19","environment"
"DE","2011-10-19","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-20","environment"
"DE","2011-10-26","environment"
"DE","2011-10-26","environment"
"DE","2011-10-26","environment"
"DE","2011-10-26","environment"
"DE","2011-10-26","environment"
"DE","2011-10-26","environment"
"DE","2011-10-26","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-27","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-10-28","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-10","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-11","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-22","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-24","environment"
"DE","2011-11-25","environment"
"DE","2011-11-25","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-01","environment"
"DE","2011-12-14","environment"
"DE","2011-12-14","environment"
"DE","2011-12-14","environment"
"DE","2011-12-14","environment"
"DE","2011-12-14","environment"
"DE","2011-12-14","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-15","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2011-12-16","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-18","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-19","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-26","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-01-27","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-08","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
"DE","2012-02-09","environment"
